rootRole,prefabAsset,hierarchyPath,componentType,role,spriteName,textureName,sourceBundle,materialName,fontName,status
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/btn_preivew_touch","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/btn_battle_preview_skip","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_root_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","SpriteFontJoinHUD_01_ui_normalbattle/btn_battle_preview_skip","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"battle_3d_overlay_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_battle3dui.prefab","SpriteFontJoinHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"battle_3d_overlay_hud","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_battle3dui.prefab","SpriteFontJoinHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/imgHeadIcon","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/ui_touxiangsg/Particle System/sg11","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/ui_touxiangsg/Particle System/sgzm","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_frame","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_normalSkill/Particle System/gy1","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_normalSkill/Particle System/huan1 (1)","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_quality","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start1","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start2","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start3","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start4","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start5","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start6","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/starts/im_start7","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_zhiye","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_SmallSkill/Particle System/ult1","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_SmallSkill/Particle System/gy1","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_SmallSkill/Particle System/huan1 (1)","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_meili/Particle System (1)/gy1","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_meili/Particle System (1)/huan1","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_meili/Particle System (1)/lizi","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_meili/Particle System (1)/rxt","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/UIEffect_meili/Particle System (1)/huan2","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_SmallSkill","UnityEngine.UI.Image","visual image","im_jineng","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_BigSkill","UnityEngine.UI.Image","visual image","im_aoyi","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgIconBG/tweener/im_BigSkill/im_jiantou","UnityEngine.UI.Image","visual image","im_jiantou_up","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/imgHPBG","UnityEngine.UI.Image","visual image","bg_nuqitiao2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/imgHPBG","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/imgHPBG/imgFury","UnityEngine.UI.Image","visual image","im_nuqitiao","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/imgHPBG/UIEffect_Fury_Container/UIEffect_Fury/Particle System/uiht","MissingScript","unknown/log-only","","","","","","missing_component"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/im_power_beans_bg","YouYou.YouYouImage","visual image","urs_baodoutbhui","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/im_power_beans_bg/im_power_beans","YouYou.YouYouImage","visual image","urs_baodoutb","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/HeadBar/im_pow","YouYou.YouYouImage","visual image","urs_pow","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/txtBeControl","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/btnAttack","UnityEngine.UI.Image","visual image","UIMask","UIMask","","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgMask","UnityEngine.UI.Image","visual image","imgHeadMask","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"actor_heroitem_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_heroitem.prefab","SpriteFontJoinHUD_03_ui_normalbattle_heroitem/imgMask","MissingScript","unknown/log-only","","","","","","missing_component"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/bg","UnityEngine.UI.Image","visual image","zd_xdiban1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/im_bg","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/im_touxiang","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/im_frame","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/im_quality","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/im_occupation","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start1","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start2","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start3","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start4","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start5","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start6","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/UI_BattleHeroItem/starts/im_start7","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/ScrollViewGrid","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_left_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_left.prefab","SpriteFontJoinHUD_04_item_buff_left/ScrollViewGrid/Viewport","UnityEngine.UI.Image","visual image","UIMask","UIMask","","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/bg","UnityEngine.UI.Image","visual image","zd_xdiban2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/im_bg","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/im_touxiang","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/im_frame","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/im_quality","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/im_occupation","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start1","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start2","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start3","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start4","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start5","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start6","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/UI_BattleHeroItem/starts/im_start7","UnityEngine.UI.Image","visual image","im_battle_start","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/ScrollViewGrid","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"buff_icon_right_template","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/item_buff_right.prefab","SpriteFontJoinHUD_05_item_buff_right/ScrollViewGrid/Viewport","UnityEngine.UI.Image","visual image","UIMask","UIMask","","Default UI Material","","resolved_sprite_reference"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Image","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/im_zhuangshi","UnityEngine.UI.Image","visual image","T_zhuangshi","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/text_stop","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/im_zhuangshi1","UnityEngine.UI.Image","visual image","T_zhuangshi_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/im_zhuangshi/im_zhuangshi2","UnityEngine.UI.Image","visual image","T_zhuangshi_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/BT_jixu","UnityEngine.UI.Image","visual image","BTN_jixuzhandou","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/BT_jixu","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/BT_jixu/Text_jixu","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/BT_chetui","UnityEngine.UI.Image","visual image","BTN_fangqizhandou","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/BT_chetui","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"pause_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_pause.prefab","SpriteFontJoinHUD_06_ui_normalbattle_pause/Center/BT_chetui/Text_chetui","TMPro.TextMeshProUGUI","tmp/font","","","","Default UI Material","","tmp_font_null_or_dependency_unresolved"
"skip_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_skipview.prefab","SpriteFontJoinHUD_07_ui_normalbattle_skipview/bgBtn","MissingScript","unknown/log-only","","","","","","missing_component"
"skip_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_skipview.prefab","SpriteFontJoinHUD_07_ui_normalbattle_skipview/bgBtn/Image","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"skip_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_skipview.prefab","SpriteFontJoinHUD_07_ui_normalbattle_skipview/bgBtn/Image","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"skip_panel_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle_skipview.prefab","SpriteFontJoinHUD_07_ui_normalbattle_skipview/bg","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/imgVS","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/imgVS/txtRound","UnityEngine.UI.Text","text/font","","","","Default UI Material","","font_null_or_dependency_unresolved"
