routePath,sourceTable,activeSelf,activeInHierarchy,siblingIndex,siblingCount,anchoredPosition,localScale,sizeDelta,anchorMin,anchorMax,sourceEvidence,runtimeControlEvidence,classification,proposedExactChange
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/im_quality,routes,False,False,3,6,-81/56,1/1/1,84/45,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/im_touxiang,routes,False,False,1,6,0/0,-0.9/0.9/0.9,150/150,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts,routes,False,False,5,6,-76.7/-38.7,1.6666664/1.6666664/1.6666664,0/0,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start1,routes,False,False,0,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start2,routes,False,False,1,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start3,routes,False,False,2,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start4,routes,False,False,3,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start5,routes,False,False,4,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start6,routes,False,False,5,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start7,routes,False,False,6,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/bg,routes,False,False,0,3,0/0,1/1/1,0/0,0/0,1/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4,routes,False,False,3,6,0/0,1/1/1,240/90,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/ScrollViewGrid,routes,False,False,2,3,30/0,1/1/1,180/90,0.5/1,0.5/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/ScrollViewGrid/Viewport,routes,False,False,0,1,0/0,1/1/1,0/0,0/0,1/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/ScrollViewGrid/Viewport/grid,routes,False,False,0,1,0/0,1/1/1,0/0,0/1,1/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem,routes,False,False,1,3,-90/20,0.3/0.3/0.6,146/148,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_bg,routes,False,False,0,6,0/0,1/1/1,90/90,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_frame,routes,False,False,2,6,1/0,1.03/1.03/1.03,146/146,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_occupation,routes,False,False,4,6,68/57.5,0.63333315/0.63333315/0.63333315,76/72,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_quality,routes,False,False,3,6,-81/56,1/1/1,84/45,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_touxiang,routes,False,False,1,6,0/0,-0.9/0.9/0.9,150/150,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts,routes,False,False,5,6,-76.7/-38.7,1.6666664/1.6666664/1.6666664,0/0,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start1,routes,False,False,0,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start2,routes,False,False,1,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start3,routes,False,False,2,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start4,routes,False,False,3,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start5,routes,False,False,4,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start6,routes,False,False,5,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start7,routes,False,False,6,7,0/0,1/1/1,21/21,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/bg,routes,False,False,0,3,0/0,1/1/1,0/0,0/0,1/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5,routes,False,False,4,6,0/0,1/1/1,240/90,0/0,0/0,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid,routes,False,False,2,3,30/0,1/1/1,180/90,0.5/1,0.5/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid/Viewport,routes,False,False,0,1,0/0,1/1/1,0/0,0/0,1/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/ScrollViewGrid/Viewport/grid,routes,False,False,0,1,0/0,1/1/1,0/0,0/1,1/1,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem,routes,False,False,1,3,-90/20,0.3/0.3/0.6,146/148,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/im_bg,routes,False,False,0,6,0/0,1/1/1,90/90,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/im_frame,routes,False,False,2,6,1/0,1.03/1.03/1.03,146/146,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/im_occupation,routes,False,False,4,6,68/57.5,0.63333315/0.63333315/0.63333315,76/72,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
