path,name,focusGroup,fieldName,observedValue,sourceOwner,sourceEvidence,classification,reason,patchDecision
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/UI_BattleHeroItem/im_bg,im_bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start7,im_start7,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start6,im_start6,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/bg,bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_-3011711956195683371_zd_xdiban2; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/im_bg,im_bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start3,im_start3,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/starts/im_start5,im_start5,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_on,im_on,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_-3599735801722606192_btn_zidong_on; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 86-110, 404-407, 441-445, 518-520, 1494+",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start4,im_start4,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerShield/trans_shield_frame/trans_shield_point,trans_shield_point,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgIconBG/tweener/UIEffect_AllSkillNew,UIEffect_AllSkillNew,button_or_state_child,observedCandidateState,active=False,candidate scene/static prefab evidence,BATTLE72 candidate scene component export,already_matches_candidate_scene,field currently observed only in candidate scene; no source-backed delta proving a patch,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start6,im_start6,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start6,im_start6,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/UI_BattleHeroItem/starts/im_start5,im_start5,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off,im_off,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibattle.assetbundle_-5833591340375240295_btn_Skipult_2; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 132-146, 533-535, 690-699, 1279",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/ScrollViewGrid/Viewport,Viewport,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/text,text,right_rail,observedCandidateState,active=False,UI_NormalBattle.lua,"lines 132-146, 533-535, 690-699, 1279",handler_or_xlua_required,btnFastSkill state is owned by ChangeGameFastSkill/CheckFastSkill and unlock/runtime state,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btn_buff_pos,btn_buff_pos,right_rail,observedCandidateState,active=True,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5,item_buff_right_5,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_3/ScrollViewGrid/Viewport/grid,grid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txt_chengzhan_name,txt_chengzhan_name,top_hud,observedCandidateState,active=False,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_5/UI_BattleHeroItem/starts/im_start1,im_start1,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start3,im_start3,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi,bg_guanzhi,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4706490186155028499_guanzhi_maozi1; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/starts/im_start3,im_start3,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_5/UI_BattleHeroItem/im_bg,im_bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_4043117267995258628_BG_zhuangbeikuang_3; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem/starts/im_start6,im_start6,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/im_chengzhan_zhan,im_chengzhan_zhan,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_-7872734851153188046_btn_zj; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
