evidence_kind,source,target,path,component_types,active_state,rect_or_canvas,snippet,interpretation,patch_decision
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_zhuangshi__5381602040586132185,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi2__8257156722157295232/im_zhuangshi__5381602040586132185,CanvasRenderer|Image|RectTransform|RestoreClickLogger,activeSelf=False; activeInHierarchy=False,"anchored=399.9,-152.9; size=26,31; scale=1,1,1; sibling=4",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__-2768118973865008689,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi2__8257156722157295232/im_tanhao__-2768118973865008689,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=182.7,-170.7; size=41,51; scale=1,1,1; sibling=5",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,bg_ditu__-5601277332580164703,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/bg_ditu__-5601277332580164703,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=331,-252.1; size=196,133.9; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__6425223398315563413,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/bg_ditu__-5601277332580164703/im_tanhao__6425223398315563413,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=23,-41.9; size=59,62; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_zudui__-3897382138475438474__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/text_tmp_zudui__-3897382138475438474__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=325.7,-150.2; size=152,30; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_nandu__8596813886328622871__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/text_tmp_nandu__8596813886328622871__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=309.6,-176.5; size=152,30; scale=1,1,1; sibling=2",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_nandu_num__-7788508557724702419__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/text_tmp_nandu_num__-7788508557724702419__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=344.4,-177.6; size=152,30; scale=1,1,1; sibling=3",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_chengyuan__1291580857650774232__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/text_tmp_chengyuan__1291580857650774232__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=305.2,-207.2; size=152,30; scale=1,1,1; sibling=4",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_chengyuan_num__-4270645848140200385__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/teaming__-6967838406495907012/text_tmp_chengyuan_num__-4270645848140200385__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=376.2,-206.9; size=152,30; scale=1,1,1; sibling=5",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,bg_ditu__-6153963696786481669,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/text_tmp_message__7822949431905523998/bg_ditu__-6153963696786481669,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=9,-50.7; size=196,96; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__6836624438484334026,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/text_tmp_message__7822949431905523998/bg_ditu__-6153963696786481669/im_tanhao__6836624438484334026,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=23,-41.9; size=59,62; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_message (1)__8573568887392841669__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi3__5860586322973793842/text_tmp_message__7822949431905523998/text_tmp_message (1)__8573568887392841669__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=0,0; size=157.6,68.4; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,bg_ditu__-8610242515484149701,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi4__-4420725230801320258/text_tmp_message__-8770491101668313108/bg_ditu__-8610242515484149701,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=9,-50.7; size=207.1,96; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__6954391396182994231,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi4__-4420725230801320258/text_tmp_message__-8770491101668313108/bg_ditu__-8610242515484149701/im_tanhao__6954391396182994231,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=23,-34.2; size=66,40; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_message (1)__-46577470151855028__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi4__-4420725230801320258/text_tmp_message__-8770491101668313108/text_tmp_message (1)__-46577470151855028__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=0,0; size=170.6,68.4; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,bg_ditu__3555221944896572245,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi5__-3779900899960565989/text_tmp_message__15306595334817247/bg_ditu__3555221944896572245,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=False,"anchored=9,-50.7; size=196,96; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__1473444616177330544,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi5__-3779900899960565989/text_tmp_message__15306595334817247/bg_ditu__3555221944896572245/im_tanhao__1473444616177330544,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=False,"anchored=20,-36; size=29,41; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_message (1)__3425892045343918536__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi5__-3779900899960565989/text_tmp_message__15306595334817247/text_tmp_message (1)__3425892045343918536__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=False,"anchored=0,0; size=157.6,68.4; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,bg_ditu__-1419856986872822225,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi5__-3779900899960565989/text_tmp_message2__-3365026156863845046/bg_ditu__-1419856986872822225,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=9,-50.7; size=196,96; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__1896962562325052437,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi5__-3779900899960565989/text_tmp_message2__-3365026156863845046/bg_ditu__-1419856986872822225/im_tanhao__1896962562325052437,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=True,"anchored=25,-36; size=29,41; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,text_tmp_message (1)__-8584369742311621021__font_EPM,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi5__-3779900899960565989/text_tmp_message2__-3365026156863845046/text_tmp_message (1)__-8584369742311621021__font_EPM,CanvasRenderer|RectTransform|TextMeshProUGUI,activeSelf=True; activeInHierarchy=True,"anchored=0,0; size=157.6,68.4; scale=1,1,1; sibling=1",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,bg_ditu__-6650719374117714166,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi6__-9175449438888679380/text_tmp_message__4931415888997160304/bg_ditu__-6650719374117714166,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=False,"anchored=9,-50.7; size=196,96; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
ui136_scene_probe,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_136_uidock_candidate_scene_probe.csv,im_tanhao__-7430407648752744986,Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/jiarutishi6__-9175449438888679380/text_tmp_message__4931415888997160304/bg_ditu__-6650719374117714166/im_tanhao__-7430407648752744986,CanvasRenderer|Image|RectTransform,activeSelf=True; activeInHierarchy=False,"anchored=15.5,-34.2; size=50,50; scale=1,1,1; sibling=0",source-built UI_Dock hierarchy row; no coordinate-only patch applied,UI136 candidate scene evidence,trace_only_no_patch
