referenceElement,rootName,hierarchyPath,gameObjectName,gameObjectId,rectPathId,active,depth,anchoredPos,sizeDelta,localScale,spriteNames,texts,buttonHandlers,candidateReason
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer40,Renderer40,-6972752180248028059,-3495804626268422991,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_buildable,im_city_buildable,-1620200625391426351,-3494718309058752930,False,6,"15.0,32.0","41.0,49.0","1.0499999523162842,1.0499999523162842,1.0499999523162842",bg_tishi2,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/jiarutishi5/text_tmp_message,text_tmp_message,7404972756797688260,-3490783371578027493,False,4,"321.5,-199.8000030517578","157.60000610351562,68.4000015258789","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_2/btn_act,btn_act,47787759833995530,-3483455303466536654,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/head_yuan150,head_yuan150,6658950070901031375,-3481527396824609616,True,3,"-113.0,1.0","0.0,0.0","0.699999988079071,0.699999988079071,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/showBannerDescNode/node_actbanner/ScrollViewActBanner/Viewport/Content,Content,-5721555427749880332,-3416026092217416707,True,7,"0.0,0.0","0.0,560.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/sp_mainpage,sp_mainpage,7710113742555326664,-3412927309304331197,True,6,"-1.2000732421875,16.399999618530273","115.00102996826172,91.99905395507812","0.75,0.75,0.75",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/sp_maincity/Renderer1,Renderer1,4721751535620468060,-3409190991362495878,True,7,"-2.1597213745117188,-1.8079452514648438","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
top_currency,UI_MainInterface,UI_MainInterface/right/UI_currency/btn_jia/boxcollider,boxcollider,-2559912592050077592,-3391942408246966064,True,4,"0.0,4.099999904632568","50.0,50.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/huodong3/im_dot1,im_dot1,-5133994304638804840,-3369326228408004831,False,3,"148.0,-92.0","9.0,9.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/mask_notice,mask_notice,5681593685591775709,-3361321797270763184,True,7,"-29.600000381469727,0.0","185.35000610351562,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/mask_notice,mask_notice,5681593685591775709,-3361321797270763184,True,7,"-29.600000381469727,0.0","185.35000610351562,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/mask_notice,mask_notice,5681593685591775709,-3361321797270763184,True,7,"-29.600000381469727,0.0","185.35000610351562,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/p_chat_private/bg,bg,1118732288445422489,-3346789474740461942,True,4,"31.799999237060547,0.0","181.0,45.0","1.0,1.0,1.0",chat_mainpage_title5,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface_old,UI_MainInterface_old/left/bg_juese/im_vip_bg,im_vip_bg,358696348567872299,-3338770899628727265,True,3,"122.89999389648438,2.79998779296875","44.0,62.0","1.100000023841858,1.100000023841858,1.100000023841858",bg_vip 1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_6/im_bg,im_bg,9119333285178196426,-3329957040445597527,True,4,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/img_playerLevel/text_level_num,text_level_num,-6041248253756072020,-3321106006577057027,True,4,"0.4000000059604645,-0.0","0.0,30.0","1.0,1.0,1.0",,12,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_youjian/qipao/text_num,text_num,8307327182772749936,-3318219986853611263,True,4,"23.200000762939453,29.00000762939453","0.0,30.0","1.0,1.0,1.0",,1,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_7/txt_act_name,txt_act_name,2413393275785012534,-3314141278742287080,True,4,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장과의 약속,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/im_redpoint_line,im_redpoint_line,7652266912720848910,-3311789473616963467,True,3,"-70.5,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/spine_xiaoren/Renderer11,Renderer11,6238161312668913968,-3293022825810636268,False,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
hero_background,UI_MainInterface_old,UI_MainInterface_old/UI_bg,UI_bg,-739438087074354188,-3280973633984018659,False,1,"0.0,0.0","1680.0,720.0","1.0,1.0,1.0",noalphabg_BG_changjing_2,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/left/left_node_face_btn/btn_face_item_3/btn_act,btn_act,269919480588369530,-3279254919130168714,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,UI_MainPageActItem.inline_function:24,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/im_summonpet_new,im_summonpet_new,-1632007376296743628,-3273932853782910315,True,6,"34.0,44.0","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_3/root_red_fix,root_red_fix,-7964843464605533027,-3271215064667473731,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_6/im_qipao1/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),6143233987868632982,-3264658651876146254,False,6,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_18/spine_root,spine_root,1718898676995708273,-3251557184990986252,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node/im_bag_red/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),-6058474461662509260,-3240666283965336010,False,8,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_2/spine_root,spine_root,-6265231099885973219,-3234918638122939437,True,4,"0.0,2.0","100.0,100.0","1.0,1.0,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/heroEvent,heroEvent,6074120437879971594,-3211237115349120393,True,5,"0.0,-70.010009765625","300.0,45.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_10/btn_act,btn_act,1280708015066892099,-3210165508691165334,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/im_fuhu_red/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),5290974843636397057,-3190959028005409746,False,8,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_8/btn_act,btn_act,-8321253577145861072,-3186987922348616396,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,UI_MainPageActItem.inline_function:24,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer3,Renderer3,6252791284433281553,-3177430066552769565,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_7/spine_root,spine_root,-7138560248910886175,-3162161105910290448,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/worldwanfaBtn/spine_diqiu/Renderer5,Renderer5,-2873780838682818090,-3153329396112357934,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_7,btn_act_7,-3648874275459830940,-3144631647643941518,False,3,"50.0,-50.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/im_camp_red_point/text_num,text_num,8686619616004789762,-3125550912226751980,False,7,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,6,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/left/left_node_face_btn/btn_face_item_4/btn_act,btn_act,-865576177899094444,-3089903163420534033,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,UI_MainPageActItem.inline_function:24,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_7/root_red_fix/root_red_special,root_red_special,4680809088239878547,-3082661742609706626,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_4/text_wanfaTips,text_wanfaTips,4337440627242472922,-3039270450605219620,True,4,"-90.0,-35.599998474121094","180.0,30.0","1.0,1.0,1.0",,개최 중,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_15/im_qipao1/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),-7505525365191429920,-3018218878304294305,False,6,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_14/im_qipao1/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),-675070852447956017,-3001225574448882450,False,6,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node,toggle_node,-1716854553360757836,-3001135698830835598,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
hero_background,UI_MainInterface,UI_MainInterface/p_changeBgHero,p_changeBgHero,1154320393282923384,-2970014087872762083,False,1,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/jiarutishi4,jiarutishi4,6438553345990371982,-2932508688960113521,False,3,"-852.0,314.0","0.0,0.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/jiarutishi2/im_renwu,im_renwu,-3186445798156127389,-2909832666104871103,False,4,"178.89999389648438,-172.0","110.0,135.0","1.0,1.0,1.0",T_renwu2,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_15,btn_act_15,7235153540499289760,-2893957436677342243,True,3,"-600.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_14/spine_root,spine_root,-7712640153078420108,-2876765366052720072,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/sp_camp,sp_camp,2693496482502587288,-2859157555499053331,True,6,"-2.0506591796875,9.0","104.99763488769531,80.00601196289062","0.75,0.75,0.75",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/im_red/RedDot,RedDot,-6017238133181329382,-2855077869789086609,True,7,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/wanfaBgImg,wanfaBgImg,3425635656408917066,-2847822897649166745,True,4,"0.0,0.0","144.0,144.0","1.0,1.0,1.0",zhuye_maoxian,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/im_jiantou,im_jiantou,-4604295574552401487,-2837970900891861545,True,7,"176.0,2.0","31.0,36.0","-1.2000000476837158,1.2000000476837158,1.0",UI_arrow_green_1,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/im_jiantou,im_jiantou,-4604295574552401487,-2837970900891861545,True,7,"176.0,2.0","31.0,36.0","-1.2000000476837158,1.2000000476837158,1.0",UI_arrow_green_1,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/huodong3/Viewport/Content,Content,-4028375063004725465,-2821957406048891241,True,4,"0.0,0.0","290.0,0.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
top_profile_level,UI_MainInterface_old,UI_MainInterface_old/left/bg_juese/btn_fight,btn_fight,1330375758685075088,-2785375320214897386,True,3,"4.472320556640625,14.0","150.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/bg_jingyan,bg_jingyan,-7637271781091746491,-2773496565854113313,True,3,"-66.69999694824219,2.4000000953674316","270.0,12.0","1.0,1.0,1.0",zhuye_jindu1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_19/im_qipao1,im_qipao1,6778675134409742856,-2763686120665235875,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
hero_background,UI_MainInterface_old,UI_MainInterface_old/UI_heroSpine,UI_heroSpine,2247224239628523787,-2739654541028205496,True,1,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/other/text_youjian,text_youjian,8777380395883009033,-2734711361980246127,True,6,"0.0,0.0","330.0,0.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/heroEvent,heroEvent,5945636773901915968,-2712219505218864606,True,5,"0.0,-70.010009765625","300.0,45.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn,node_act_btn,8582011884751293371,-2702129779362243929,True,2,"-49.0,226.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_4/Entry,Entry,3838706915907260770,-2663983105510939953,True,4,"0.0,0.0","100.0,100.0","0.0,0.0,0.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/left/left_node_face_btn/btn_face_item_7/txt_act_name,txt_act_name,5572519946260618904,-2660238989172918978,True,4,"0.0,-29.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장의 약속,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_shangdian,btn_shangdian,3681775474499021215,-2638148383004042968,True,2,"-302.0999755859375,-153.0","80.0,75.5999984741211","0.800000011920929,0.800000011920929,0.800000011920929",IC_shop,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_shangdian,btn_shangdian,3681775474499021215,-2638148383004042968,True,2,"-302.0999755859375,-153.0","80.0,75.5999984741211","0.800000011920929,0.800000011920929,0.800000011920929",IC_shop,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_8/root_red_fix/root_red_special,root_red_special,-3693851936617148903,-2633063170423540262,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1/im_bg,im_bg,8502819214648992497,-2624994378140843125,True,4,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
