bundle,component_path_id,game_object_id,game_object_name,script_id,sprite_ref,material_ref,raycast_target,maskable,image_type,preserve_aspect,fill_method,fill_amount,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,4739662475741982501,-626135204296668423,chatBgImg,-7030229213176759517,3:764692096595737640,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4756962838620026268,-6132410330124394227,im_round,-7030229213176759517,1:-6190256265202697880,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4775964491032699706,-8818142449253531361,im,-7030229213176759517,1:-6190256265202697880,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4776511345296907601,56601064147613072,bg,-7030229213176759517,8:8567226860985364068,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4796349914428562357,-5370561409446635242,im_num,1242602534869556086,3:8143540736539725343,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4799587085334852290,-140627301904064874,festival,-7030229213176759517,50:-6439702806593626054,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4818865838263233233,-2487894740352781035,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4853070102130437735,8384197120586844899,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4855431939529540431,-3476128109614483928,im_red,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4912322551610927143,-1371918278367331875,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,4982265196130423058,9037770004242262767,zongxiang,-7030229213176759517,-6932470282978226757,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,5014358122265718351,-7879507461445144286,im_qipao1,-7030229213176759517,1:7394082491903213668,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5045422915064616818,4952391745385262100,btn_queren,-7030229213176759517,8:8764589017035742242,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5087197045905541958,-1842319028492890565,btn_lord,1242602534869556086,8:8653167335591171240,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5111270349576856362,723914069151155929,guide_mask,1242602534869556086,0,0,1,1,0,0,4,1.0,0.0,0.0,0.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5122487145783136611,-3806517174918951168,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,5126723210743807760,-5461924723088801451,im_biaoqing1,-7030229213176759517,3:7524518653404322461,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5128658291188316618,-2931812457347732804,im_tanhao,-7030229213176759517,3:-5523981994665313114,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5131659503597955159,7146817651936697072,autoHelper_Root,-7030229213176759517,62:-1965593669898030778,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,5135983750397837132,-7203225216664285565,im_guild_can_join,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5153186939246424587,3938957187251678582,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5183780394885658008,-3126394467184951333,btn_delete,-7030229213176759517,40:1183701704167564296,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5251837776785577785,-2306550322814732634,btn_li,1242602534869556086,1:-6759240408241092636,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5267713688158289827,-5250557750113242360,bg_guanzhi,1242602534869556086,1:-8620833274010506644,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5272841832513385398,-5651122535334758325,bg_shiyongzhong,-7030229213176759517,3:-4002666216693832454,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5286048316136002983,3358292659091934262,pop_Content,-7030229213176759517,34:2224739345743275005,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5296980564379921949,257293576745841380,Checkmark,-7030229213176759517,1:-4466887312369507679,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5336864295438899117,-2853739761104602866,btn_shezhi,-7030229213176759517,8:-8218025329390806738,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5344014755643497001,-5804646678731109154,im_fuhu_red,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5349096810287139907,-1874286104444283317,UI_touchSpine,-7030229213176759517,0,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,5361381824148513536,3083949444157497813,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,5384635133936752699,-5779652512484356200,im_bg,-7030229213176759517,1:3767306702705834126,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5391525360943209959,2936356630482941451,pop_Content,-7030229213176759517,34:4153983516096517785,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5393863620758248353,7523064512033695808,guide_mask,1242602534869556086,0,0,1,1,0,0,4,1.0,0.0,0.0,0.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5417984297873794095,1301299458996081205,btn_delete,-7030229213176759517,40:1183701704167564296,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5426601308952459455,-5978730824618350312,im_zuanshi,1242602534869556086,49:-8503035858619706313,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5434348657118164548,-4798860633271772303,im_vip_bg,-7030229213176759517,11:-4321217211312616168,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5446162855469180606,2708406794962849889,bg_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5497232416538056191,-408381408134069604,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,5521454229097465895,-7920132073329427886,warn_bg,-7030229213176759517,11:469540964723321015,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5548242800389369172,8646929919529201857,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5552995467005895831,-5613279128224663836,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,5577279268811917398,-8411054837433861489,im_onLordProfile,-7030229213176759517,8:1220931250350903373,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5621920208220578760,1538965795065958049,bg_time,-7030229213176759517,3:605723705451505549,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5631041828313572278,8244724757128597799,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5649293200455867185,-6195354113930058943,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5673122697676684926,278149824498426180,shangdian_img,-7030229213176759517,11:-397911510302451416,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5677595933747934865,6991719162608808942,im_zhuangshi,-7030229213176759517,3:7073782107816661200,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5678552740664779025,964628911365353204,im_redpoint,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5680777258125180707,-9160285505141569437,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,5686115767898270911,-7882447295000973947,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,5689476116593729478,8251609937714913129,qipao,-7030229213176759517,1:-6183891200660976944,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5704651836957341358,-1284660437711447658,im_camp_shengji,-7030229213176759517,1:-2009262604407475877,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5736195776340898828,-1620200625391426351,im_city_buildable,-7030229213176759517,3:931296883550529169,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5760069989607635432,6175735261805664538,im_wuyu_bg,-7030229213176759517,11:-4321217211312616168,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5762809922353640308,-6551826447551620234,im_newstar,1242602534869556086,3:-1635105358631793827,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5772909767661585710,-6049331699022954374,im_round,-7030229213176759517,1:-6190256265202697880,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5772989104356714216,2602151544446084584,im_redpoint_vip,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5785907087112327082,-1705015908310810751,p_download_redpoint,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5787050524999001017,3096452589042743126,bg_name,-7030229213176759517,3:-4049575114570593010,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5806351184873595589,-1182679863194160806,im_qipao1,-7030229213176759517,1:7394082491903213668,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5808784627831690867,-3064368738488078250,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5814558995353926681,7782975730861048677,im_act,1242602534869556086,67:7633225240165747067,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5817430676424632786,3737116700177324565,bg_message,-7030229213176759517,1:3559619696163231748,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5827874867375157068,1870319752192065088,Tips_Green,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5843833519625230081,4273581054700836989,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5848939734811653791,-8213177657694209359,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5886742743542347938,7309472186463485944,haoyou_img,-7030229213176759517,11:8943450015745207371,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5891855065292033318,-3449840329153724872,im_qipao2,-7030229213176759517,1:8310869441475037279,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5918889186539347056,-8218174815621712272,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5932907629334651061,-2966525012512897156,btn_resetAutoHelperPos,-7030229213176759517,11:1186014739986642798,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5939641752816780771,7751766299677146570,bg_set1,-7030229213176759517,1:8289117381427851916,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5941111740862401144,-6776804184382871339,inputAcc,-7030229213176759517,1:5486019642746247449,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,5959454030464730189,-2552456473308715524,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,6002878341535329450,-6676632188885869023,bg_ditu2,-7030229213176759517,34:-386543847492548881,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6012533529632729336,-6087525241718858105,im_round,-7030229213176759517,1:-6190256265202697880,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6025804296843295200,3811001807813840430,btn_residence,-7030229213176759517,8:7598279251874675898,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6028546489094443773,288017152955659093,im_diwen,-7030229213176759517,34:5092292537073233493,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6037260061340970548,5713303990360010633,im_guan,-7030229213176759517,8:-1026313465074516684,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6059284223423128893,-1116699064123198583,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6060639145237959824,3210443667758541642,im_qipao1,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6061472263898334335,-7412583044409318286,bg_ditu1,-7030229213176759517,34:-386543847492548881,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6065134314999150609,-749611271569501457,im_redpoint_wuyu,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6096088619681730516,-5365108759320016368,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6107895468968789704,-4248021368242568199,mask_figure_get_source,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6127111619885531205,2648307451727469089,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6148055771632483812,-6438445833142375540,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6151920530790939903,-5836893741940617676,im_fengxian,-7030229213176759517,1:-6611447783599523946,0,0,1,0,0,4,1.0,1.0,1.0,1.0,0.4000000059604645
download/ui/uiprefabandres/maininterface.assetbundle,6152565634699777755,6833816330207705548,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6159689158227810086,-6664755336396899662,im_guild_can_join,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6178775194639844269,-546914828562249749,city_red_point,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6250594422273302577,-5839660422289065225,guild_red_point,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6251996014795921164,-336710604395075457,btn_qinmi,-7030229213176759517,36:-1121192961255645693,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6259596902678607660,-1457103517121630268,UI_bg,1242602534869556086,9:4648636570285078741,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,6265511087663313390,3851920592704256507,im_lover,1242602534869556086,36:-6076515594254935550,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6290653827443057940,-2468769460854464527,btn_num,-7030229213176759517,1:5486019642746247449,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6298708862759212359,5940560715308972065,im_qipao1,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6384626216231151313,-8744343172799265676,im_start,-7030229213176759517,1:8752745723531376067,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6388713046003468926,3259863388441344583,btn_baocun,-7030229213176759517,8:8764589017035742242,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6390278457869007436,6809791137906017075,Checkmark,-7030229213176759517,1:-4466887312369507679,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6401631598744723343,2706501749471202877,pop_Content,-7030229213176759517,34:4153983516096517785,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6411752832810591593,1126393558865422926,im_city_qipaoup,-7030229213176759517,3:8695740265935060658,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6458989329872608872,-7422796589560833538,btn_zhandou,1242602534869556086,8:-5373885586595629882,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6468274892853643109,-6125854708786957787,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6468351382860998337,-3683968108930302861,im_city_qipaoup2,-7030229213176759517,3:8230669418663780938,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6482151293202557550,-1674910875864426581,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6508136566657754324,8309887573733460621,bg_time,-7030229213176759517,3:605723705451505549,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6523840821416969323,7291736164622053471,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6545881903881654959,2566110952823932799,im_qipao2,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6562461695807748565,1609840552613341024,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6570502416785943412,1812843400327435642,img_actBanner_nun_bg,1242602534869556086,11:-8293382653504796305,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6599049090646931717,4649068903693587719,btn_mainPlay,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,6624610490247170680,-2211529996472200394,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6660053410161507130,-8434673264245074688,im_kai,-7030229213176759517,8:8567226860985364068,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6661476798545850603,5641775868072320295,btn_queren_free,-7030229213176759517,8:8764589017035742242,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6683117079584494507,7330771033074954658,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6709603954563302211,-1190596536678385799,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6752788068511862017,290584654312959758,im_fengxian,-7030229213176759517,1:-388399315194175388,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6775397502163435803,-4159012956727124255,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,6790917777029993136,2566657157051945337,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6793004825024150497,84167047495224188,im_lord,-7030229213176759517,3:-1709526140576337850,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6794410556674936348,1905886358081047093,Image,-7030229213176759517,34:8938093819492456626,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6795848544004469430,7550232596220133711,im_haoyou_bg,-7030229213176759517,11:-4321217211312616168,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6810002691182930124,4233018114042763279,btn_taskNotice,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,6811707982171218985,1814897040404492414,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6818029891669668032,3281592908704563015,inputAcc,-7030229213176759517,1:5486019642746247449,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6824179208236013626,6235198852526323737,bg_gongneng,-7030229213176759517,34:5665326264736506842,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6855911411934096508,5646411085829618921,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6872612282933669989,7223020992195975018,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,6909981661463145833,92874284820763099,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,6931092071203405098,531713984088897753,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6937192489395314812,5132446767190416601,im_kuang,1242602534869556086,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6941196727941822220,-6063551087230718877,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,6943501880376798382,6383004347225195486,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,6964473963276719116,6936485952909849716,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7014462825685038157,6949558500750324229,im_new,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7019607967884436406,9079503555412898658,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7063241076777446723,1269642127796789082,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7063351566859233962,1475413306827879235,bg,-7030229213176759517,34:4153983516096517785,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7065438803543804150,-1113313894595069196,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7065985912774403725,4214168229120477893,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7099424426205333565,2201742138246383560,btn_marry,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7105686071603555756,3082830320130598249,Checkmark,-7030229213176759517,1:-4466887312369507679,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7119020559384394051,632526642370551907,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
